,Lamp5,Meis2,Pvalb,Serpinf1,Sncg,Sst,Vip,CR,L2_3_IT,L4,L5_IT,L5_PT,L6_CT,L6_IT,L6b,NP,Chrna6,Gad2,LGv,Slc17a6,Slc17a7,Astro,Macro,Oligo,Endo
14,0.026931281770124424,0.004635073743970017,0.17648606966613442,0.0,0.5378351889503561,0.0,0.0,0.43491214606738743,0.0,0.0,0.0,0.004850562875159046,0.016439996382903162,0.016471887271284232,0.0014542223944585206,0.0005035069131302023,0.00556551619045264,0.5268147848608788,0.21940030843861696,0.10459635819411427,0.03631048130616592,0.8882942597737473,0.5461855652775955,0.2574708948077137,0.8079145664325293
15,0.07237779003935102,0.01327607814771489,0.033663636824705356,0.0006477845672490315,0.06345491652436427,0.02104738038807834,0.13198511333746615,0.2509611096050183,0.008074908318430656,0.0024194385596302856,0.007965019709369903,0.0033887614446670563,0.010428841874925016,0.12486423762010164,0.020010055039402688,0.030925558172265537,0.02697699857303134,0.20611440860691138,0.27623784458878026,0.07754495042736934,0.012002708330349342,0.5137521146606445,0.11284275268393673,0.23464468547071385,0.16466285556357987
16,0.13003359799611658,0.0038025262437848,0.05057843491727548,0.0,0.09584699914377952,0.00034415348935644895,0.337978535253229,0.22451766941808274,0.0001240558056083269,0.0029353839506621473,0.00357094758937146,0.017819228638897684,0.0029133802629160827,0.007057363200933016,0.0007083495738063718,0.004216047656766636,0.0022934953500569526,0.29020404622366824,0.4150450682281439,0.09930853043056982,0.0173895251580746,0.7401975987792154,0.1007233820612406,0.18978159325467434,0.24649288535226221
17,0.625959653570008,0.0010830602726539318,0.07890099203849296,0.0,0.011619949030936367,0.0,0.05625168615677676,0.13952010359402547,0.0,0.0,0.0,0.0066563811188564736,0.002107409215955713,0.007566910101195694,0.008587831221140969,0.0026335266855525606,0.009303416737699743,0.3068271629381321,0.1979104812506527,0.14440373592951636,0.10370534588333614,0.7639097267470738,0.09955323636725584,0.21223696502284328,0.2744135044529838
18,0.16241697711413972,0.00587778001624794,0.2476772608058889,0.0001740441421495446,0.09823561673243564,0.0,0.278476029818497,0.2813753282800969,0.003432628682912785,0.017844788940047915,0.0003736590155197481,0.003866229965739616,0.00603861942515269,0.04267012380680571,0.0282824577504063,0.01846970555438047,0.02163543656539596,0.12820159193436886,0.6656983271022162,0.12605050771468673,0.04915333338363741,0.9052169645256678,0.12885702015415376,0.33208212419247496,0.2591584127454085
19,0.03325693364312684,0.0,0.46704004442279556,0.022989688567299243,0.11086840819360062,0.012055679691089661,0.0,0.271567688751075,0.0,0.0,0.0,0.04755203742356503,0.0,0.024262843572242565,0.008113220736165638,0.14473696723062934,0.42608403174448933,0.04622679277898108,0.3343679382124241,0.10403469217579767,0.048515896353901,0.2956879505732445,0.13869669620048364,0.8407699274168492,0.22478098896046234
20,0.0069017840123476734,0.0,0.3744242234648631,0.0,0.2112476449832927,0.0,0.0,0.18955899333354514,0.0,0.0,0.0,0.04231321995067558,0.00527931745610075,0.02444684972282195,0.009723053934596085,0.0020688398703063667,0.0,0.2062661899684768,0.46777321311419334,0.08677809805625174,0.036665861216945504,0.3566181244378868,0.1666905339025901,0.7858473476249453,0.236753663718607
21,0.010386492604255912,0.008680437777190566,0.11971794473005436,0.03808897350695429,0.1791912001488633,0.07172438425979681,0.09732009570827142,0.0861233232434027,0.0012170539459979252,0.0021690398392927765,0.0026802594569485844,0.04997291545702714,0.026512957831049476,0.012981795456238988,0.05810093354547645,0.13845133357557188,0.12107529769413443,0.09848050737434265,0.416778446600896,0.012830754477480366,0.031342306238692726,0.21163470515986607,0.1854877462496314,0.7359608564002282,0.1721561572832062
22,0.27827061798551855,0.02632524125992124,0.3065317274282375,0.2476620976170846,0.13424606166587935,0.5264235687426331,0.12400780052790715,0.04394451120961777,0.06803168163156216,0.10035910612441518,0.04017696288670363,0.0476830985229962,0.4817625053912663,0.7580584029046363,0.947509235459265,0.1311167020773661,0.1639126850565803,0.013106851767130607,7.04181386069223e-05,0.0021055992711814975,0.0372096383072658,0.0731457120865755,0.18213610662559473,0.12258736234039141,0.020079744747509138
23,0.33129210803640297,0.05266235373790283,0.10269487206304423,0.33199161211332273,0.21763209186479343,0.8173694534528971,0.09175553225633451,0.02771783273756395,0.17098119265509476,0.10302824725263741,0.0512189356248418,0.022661833629899975,0.02714535741048593,0.26761029824708915,1.0,0.22171710065228403,0.1868725806736834,0.024052512169917693,0.017515322372337216,0.0046117186253784885,0.021969295130215904,0.1373029883368904,0.2961775136615058,0.1841763999581874,0.022824704782049222
24,0.5215165670153304,0.12276669062607926,0.13640772035747542,0.20610129380636946,0.25060311841297545,0.632348840661187,0.28471285952809455,0.03638391045621394,0.2445494020832706,0.03150911061092594,0.07575591000317394,0.09254900786368496,0.049128670965350306,0.30219062002164865,0.07268297595489145,0.3546413354740115,0.1817233049740439,0.010776032575920993,0.09923542087897338,0.016685599513918632,0.22095734350242,0.34315245237700315,0.28884457499509536,0.11339683411186474,0.01656369382800204
25,0.6668056499885369,0.037814096184734976,0.012120841138658077,1.0,0.23041062893344288,0.014007907798168785,0.0796034312006923,0.1935298160897418,0.5654925451236286,0.051026518646549106,0.006442671463487694,0.04628107789226388,0.29456176172907106,0.39211611161757776,0.006737544387325158,0.11319045926947104,0.641667807664067,0.02532232808991947,0.008538418875557306,0.02650890194430655,0.021925730460438102,0.31988364295702015,0.4619404107795488,0.2970785790637814,0.11245160608615067
26,0.6665733909707012,0.03726757619730208,0.008690030916454674,0.771486131363513,0.4205930108896171,0.07705501824252713,0.08494617954802444,0.24297792484397873,0.17418132119942056,0.002267982998336844,0.005589209541111747,0.0017161190616564498,0.923089479036382,0.6685636693634839,0.009438030233346406,0.46163617729256057,0.2825980138135951,0.026802224479614455,0.07108448072324272,0.035745810623124714,0.0492383419642153,0.2705083893994953,0.290095950771735,0.256935162311681,0.13032176947295665
27,0.593237212881167,0.08198129297231646,0.03358376559038893,0.40176743681609395,0.3403090832363316,0.03294558917988606,0.04828612860195713,0.252662553410798,0.23098904718359511,0.00111889021507067,0.0203521210143883,0.10836893668201958,0.7032443100481303,0.1291509494796419,0.006197346365100816,0.3776395576855025,0.20915082323800996,0.017628339567552158,0.0,0.004084530886438512,0.10846462567423153,0.4066732959273058,0.24457833879437701,0.22977630089544893,0.09155797750238767
28,0.5768647972513341,0.019529584051551595,0.02212717876616004,0.432746472805701,0.33369811986587583,0.18107025841969523,0.09661093000129137,0.12236163121190204,0.13622307632497932,0.025700838497840356,0.08478641035583212,0.3907497183806339,0.7030182304015846,0.14956812872283234,0.059004035997323255,0.18313749538677762,0.23238945126110405,0.0019578018804793634,0.004546163262817258,0.003033588225153804,0.0939499423943036,0.24089689057319696,0.25361842209023217,0.19776708971957033,0.06009205721267489
29,0.22262844896288414,0.002967750890965799,0.34456636326733303,0.24775219075304078,0.258440348693721,0.4476582942076726,0.02483236550007536,0.022492678080378713,0.0,0.014076409675836435,0.00043968670396935986,0.6884713172379474,0.6420245592781738,0.011209582870358057,0.129000802451962,0.47568529373469554,0.08640648707467,0.011622196282137075,0.002975834611529909,0.004733519544113194,0.34616858249879784,0.18779456016183882,0.21678504170469798,0.556026157334402,0.09743329272619664
30,0.3974449504223437,0.005344961189759416,0.017871229062860785,0.43735287639646886,0.4013516154291392,0.5578065773444059,0.14324023386731788,0.06987525631555401,0.0702282748422758,0.00430722801587903,0.01372143176701003,0.669272965595091,0.3395557643708068,0.0565521037964093,0.2991785474156552,0.40982785334863964,0.24799568441831712,0.0006198502982905328,0.019047401145918266,9.800132715460832e-05,0.015994254806617567,0.18900599777861818,0.21523428581065546,0.12299572532110072,0.04098433681018088
31,0.6070877448862294,0.0036550597899631314,0.30325634963502934,0.07854365590235994,0.22772958979979296,0.2143554679291503,0.21428548947924775,0.0869339316056301,0.12695003392962748,0.3071823022546652,0.051008445730758536,0.0885313299611974,0.16023458250364017,0.12844714454742615,0.32066504151938907,0.38486225929212164,0.0848415053700708,0.0017848810519705827,0.030067548852863876,0.0029114679912674015,0.03948429504563725,0.2861263857059994,0.4094003345435267,0.2179359297844489,0.18372915396539996
32,0.7736535360358889,0.002695950053233138,0.271692306345885,0.06416354520953739,0.23246940833186205,0.13017777630781832,0.14234992443350722,0.18305365673527868,0.26780514698136165,0.15487248479804525,0.21044341535797947,0.03532090103290055,0.0753022211791881,0.1743830073067036,0.16502442593301522,0.18315175104566894,0.060294527753405776,6.11180630068947e-05,0.0172430621588962,0.011411331127201165,0.1494786418227267,0.3099788873039922,0.45742103794174227,0.07938837620516485,0.2556958001327706
33,0.32832432039093723,0.0009329076473719281,0.24762905184115538,0.04217736212486916,0.30914152703019976,0.4054482711822436,0.2248861640796721,0.05240167848319308,0.04941463860172092,0.3168319112457432,0.011123108454909134,0.13435842008826207,0.3233791265745638,0.20406063723096507,0.3596254832860719,0.3575865296074151,0.05074338125397286,0.006485408490401433,0.07019085932715147,0.0030739794481767974,0.1948758049179371,0.32863417680076795,0.3156063927950555,0.2902141055963565,0.15221192459818958
34,0.7342595502648691,0.013547861059761702,0.04265826659076009,0.07453247430320882,0.2625730830517537,0.3303281074801122,0.5688964660801623,0.04515960549285004,0.45390569426307104,0.06837769607851832,0.40685244275458393,0.06999141206597952,0.0542882622033327,0.09550044465048242,0.4346095031639719,0.3885970998809336,0.18420515568721463,0.009945330420345734,0.04957998112058375,0.006737318321767323,0.3826912095805625,0.23690814517503161,0.35947345886893495,0.05510101983923548,0.04933744790473231
35,0.7474162362565685,0.00012691131223706154,0.18545330753186576,0.1861434145206632,0.13667832899284493,0.13836788057415475,0.20421063359315608,0.08316755476895663,0.16569267115511402,0.02072581349167803,0.1415827971999416,0.09133486572651965,0.05517742505120859,0.4135793398038645,0.22042572894952836,0.19711914343927064,0.07609986132489427,0.005029739424778268,0.10201749674859092,0.029680203967650177,0.5998139719852946,0.1871568284175689,0.3244367067250928,0.1429247294231457,0.13890650694403203
36,0.10519884009862315,0.03414459517018119,0.0014268344029588031,0.0003312603374633784,0.03922845587033642,0.31098488328536383,0.779288887348538,0.047462205277570564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0777509858187581,0.06742031093190058,0.5464603527089,0.5235706225184817,0.00014523115363742023,0.0,0.34307925716855575,0.13310906899633898,0.18986974582931884,0.06756233599305499
37,0.05232668334429246,0.16824808449848414,0.0,0.0,0.2399620609714674,0.12559928145743782,0.0039215679799716316,0.04342563298873694,0.0,0.0,0.0,0.01607017414024572,0.0,0.0,0.01593651724056622,0.1462724314236358,0.03351257818193676,0.41528442837871893,0.12239511391521223,0.0,0.04586294461017248,1.0,0.2513358262294135,0.009151998107697274,0.08781135269759813
38,0.06619555178374878,0.08165313037586668,0.04008297055923634,0.010231283334165946,0.28409383473590577,0.1883035465819144,0.16536047206926494,0.06057648878443813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1115388008561609,0.02856631306863467,1.0,0.174301361392211,0.007465612305132611,0.0,0.5497161147177019,0.18107703279279316,0.06021075398986191,0.15361654536582006
39,0.03257236872719108,0.02562760933546473,0.076279163946001,0.030582933122126527,0.10544648105318145,0.27373507844089445,0.3104366392134724,0.08543105761354862,0.0003214802642232745,0.00027417846927826043,0.0,0.00013950623969349456,0.0,0.0,0.00624284717536586,0.19745704746747073,0.18122274767267604,0.38656907320431716,0.3878752960406418,0.003782781952304811,0.0014340536159619267,0.2789173724633896,0.14916841889593144,0.4483206475082973,0.1040113662265504
40,0.002854279037432886,0.20886247046198653,0.3251451126784366,0.01564232976211217,0.07531295859023028,0.13085438880949918,0.2706532625431633,0.13147875412189036,0.0,0.0,0.0,0.001801414776682405,0.005592800364627511,0.0,0.014714520040116308,0.03236520755351576,0.12718506042834432,0.3378756154285804,0.1034805497347037,0.06062701160111781,0.0,0.1564290903926595,0.14526774322574,0.25506541528955595,0.0734056343548805
41,0.03544044669044653,0.020538085197434452,0.08195015983882697,0.09455703864109609,0.27727025092903507,0.4581979651586347,0.025997093277021075,0.22205927102718442,0.0,0.0,0.0,0.0,0.0,0.0,0.015563563026536923,0.1393400916561256,0.05391939742484338,0.4311179067799053,0.21793129511069,0.011157131940219944,0.0,0.21878767240994051,0.1602302392929054,0.30313132744591903,0.1633771771506426
42,0.16226455796653247,0.003806701578998029,0.30343770498276146,0.07002327436914614,0.04892787508609068,0.0670942924818428,0.2751749634051195,0.0977028313239977,0.008709691864830164,0.05080311479140663,0.0,0.0,0.0012926495551973298,0.0,0.0014765604909056135,0.3398347854054281,0.5020897826527417,0.06888051857731962,0.4871788069013271,0.017110531643909462,0.0,0.5111773397902788,0.3259726681286852,0.3312966773570923,0.19918827474466547
43,0.033505106636748626,0.320838886310829,0.0,0.002188545398876741,0.0544375277528223,0.013412449356230396,0.12590246466012042,0.09411561407823207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041686900647688284,0.18470130368512472,0.3596013917202746,0.2484818324870737,0.08821650748146218,0.0,0.25433733193009944,0.10019363543588662,0.12835020056962765,0.07007150699128095
44,0.05282400621221461,0.16741263070194964,0.08396588748005526,0.03403773279287806,0.11952633076435192,0.1996304343729422,0.11034568318773672,0.138344387141332,0.0,0.0,0.0,0.0,0.0,0.0,0.00869566927824281,0.09460412231672925,0.09469064753190848,0.42083458224011694,0.26128238054943825,0.03237877323573723,0.0,0.2008235733490418,0.08563946572585157,0.20472720124223226,0.0904742526352067
45,0.022383230658039693,0.0036118055843640086,0.014399712696932814,0.005508524625489238,0.05249650859771022,0.08842099570714664,0.21274841192964633,0.1354741875747575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.260852104113026,0.08412389165189382,0.6626546125512847,0.5219973093111673,0.033989766174944695,0.0,0.27208651419211155,0.09370225695395981,0.3507338908504305,0.14797324847336668
46,0.0,0.017900672155742887,0.02080636460151252,0.0,0.14821030246411412,0.48575488205548434,0.008051079765235494,0.09081250935541067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35553004594917276,0.6729997493713478,0.16490326605304784,0.49260355632821606,0.006857984557160628,0.0,0.29778616357620696,0.12846509648730936,0.41448895466834307,0.08930781740243
47,0.02431150580000421,0.017777959455791265,0.0,0.0034120103126666027,0.1663508895081011,0.22438403463545004,0.3545051884966184,0.1549238152398665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037186435129206295,0.018738000718990813,0.6491952174553045,0.5005718129939812,0.030332642073041982,0.0,0.42402754198506526,0.2635398370272312,0.0452222009738192,0.2602290844256483
48,0.2046195970905492,0.03653212007284236,0.0,0.03120339575495423,0.49011795839043076,0.22879936030173018,0.06831021580307221,0.19077752181544244,0.0,0.0,0.0,0.0,0.0,0.0,0.007275371889420439,0.13137812227972687,0.016886967573102773,0.746587915109764,0.08219043159021755,0.0,0.002569330577563719,0.44688719967775614,0.4847321809445745,0.16890636348383758,0.1770534774352418
49,0.0,0.2717420507602673,0.0,0.0,0.15134905176029978,0.11953738967735014,0.0,0.2422990926347945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009805151523076367,0.18535726235189873,0.06553424539741745,0.6406547746345729,0.04955926327305093,0.0,0.3271499255322449,0.1652655763617947,0.059822597501751604,0.3002783344762459
50,0.002374149002858454,0.009480945095790266,0.0,0.005330558201269778,0.02837446671488067,0.07878640740200347,1.0,0.0625320224709343,0.0,0.0,0.0,0.0,0.0,0.0,0.0005037921427485531,0.021055337829704073,0.005971646279348765,0.142843807592552,0.3853510800594087,0.0005286793687286118,0.0,0.32679832419457006,0.13356682851019197,0.2652292551188001,0.08847330422016757
51,0.04151209006241676,0.008121673474764909,0.0,0.0021125309217291596,0.19533929318084092,0.5571947883475792,0.6436612858782423,0.10856794110970718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021915487655243076,0.07836565782938289,0.4568940997777121,0.4294622428510237,0.0,0.0,0.696840811132435,0.31882656300988893,0.05222653859547032,0.3187999056144395
52,0.0,0.0014027476775217785,0.10911412075299766,0.08972385307601329,0.09407861202740726,0.021040127784133875,0.012318135512965421,0.033738043493525285,0.0,0.0,0.0,0.0006250683551848097,0.0,0.0,0.0,0.21746645458427788,0.590430833008551,0.14970029091714707,0.4238990381412651,0.04389628378753435,0.008189297254792555,0.16310819421801864,0.06751664764366176,0.7069724751629423,0.13460898504587007
53,0.06890630211503587,0.020086824608375194,0.4640384824247668,0.0,0.15787473521088255,0.036607014608933015,0.15742081504484995,0.07280572846162535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6347402256954819,0.341772373412465,0.34245761925187,0.3062321709761226,0.004034909262466754,0.0,0.3155368892659879,0.07300188806412862,0.49066840905003173,0.20087223775758267
54,0.15217117998508325,0.050690674609252036,0.0,0.014517385955797685,0.08195816649512926,0.1293058856914332,0.17354240168767038,0.024701201651790697,5.168773840908894e-05,0.0055983135210722615,0.0,0.018612596770859215,0.0,0.004166278678764548,0.004838148240190802,0.14348189594930577,0.055007941787255904,0.25792632506693,0.20438527340967116,0.003692437903656062,0.017203501243810936,0.4059295934068991,0.16433446714087574,0.19556683558868498,0.04947331747588217
55,0.0970100806525966,0.212728359765203,0.0,0.005408226541774663,0.00526040082385399,0.02376986169028422,0.1996223325198738,0.01650874032368432,0.0,0.011608405413108711,0.0,0.0020293484254343243,0.0,0.0,0.0008998286022033704,0.7091736073691337,0.06789226657233302,0.8536586710262342,0.03852992712442037,0.0004638431570112017,0.017718180456095217,0.7184842547343587,0.20169373615476832,0.07956915922661766,0.07227280617728157
56,0.1759420679429967,0.01662250856879194,0.2616021241807493,0.10544177614184594,0.18333740639240462,0.5936675804177968,0.6553620029367697,0.027898817367884157,0.3103339260468353,0.182494268806363,0.6879330254544342,0.4393812632838675,0.7145488242558728,0.19456334167983608,0.1794799296048369,0.06932026839828855,0.025268982530073054,0.0,0.0,0.003639452846932374,0.19570191619575156,0.1594390006354129,0.345921175075959,0.08125042133041054,0.06382860311721181
57,0.26930412181947794,0.0026052282733786706,0.20165975136989808,0.07547693477184421,0.11948601974878739,0.4810227066775234,0.7567439933660208,0.04599581481245182,0.19122651006948824,0.3319188609222644,0.2377309259799267,0.4984416101155563,0.6697743423600232,0.09138569576389326,0.33088713057568253,0.1491496835677147,0.012557846650291271,0.00019019928464314987,5.712770496814854e-05,0.003040781496617426,0.1541154383714124,0.17797215060960536,0.3204639135273179,0.22803884398680266,0.08814064862856066
58,0.13561229622811127,0.02841151668607478,0.07549203764902122,0.28498526667847784,0.0657888943499133,0.6806932461937871,0.43212097991009984,0.02131180927553888,0.2952895438003288,0.12160665504625486,0.7018072885739921,0.0892245420693292,0.40023337627318367,0.19679593199529827,0.10826654212461231,0.25587885275306566,0.04081701385676953,0.0,0.0,0.002769649948234587,0.07952563766428547,0.162456579106219,0.3173345788121822,0.06984814555182715,0.05271366980378263
59,0.28285671896290815,0.043899462232943706,0.13819551232666527,0.19932111480521394,0.30340983813976474,0.6649573918703872,0.17915900561870537,0.010724462851914847,0.4394634914520686,0.08126127239270382,0.22393594049048246,0.04310214874063284,0.07765323964633808,0.30349025459131596,0.39418173409036344,0.3981835580259095,0.07748213852897134,0.004055301727423373,0.0,0.004819559939466474,0.44101333844521723,0.1942484340061005,0.3253506512091835,0.0,0.011529782175013749
60,0.14880655940806406,0.0182176804968081,0.03308591077643647,0.32256243344898805,0.07960437414159009,0.8507283155625279,0.43561396183019907,0.014753259065828925,0.40402311142372554,0.12256537073208619,0.5164798664047362,0.22964345074127776,0.3053644210330809,0.1606534604093729,0.3031905894341327,0.1741680257609717,0.033228172380759965,0.0,0.0,0.0006097001864206706,0.10936871643729194,0.10003606756691008,0.30361019580877635,0.056714771087227576,0.0
61,0.208620202898734,0.00029518757962612973,0.3976254754302667,0.26239943680805333,0.03936338601994231,0.5523747038620666,0.40960908964204096,0.009332155222329306,0.2593865698438643,0.4539185437470738,0.11882838295802955,0.05574125598590125,0.6133630571697888,0.01130467190359559,0.23144119236677263,0.11051002328095205,0.1113327686830024,0.0,0.0,0.0006490187911309251,0.867558334505409,0.15968994793912727,0.2958652142982698,0.12887084351199027,0.03143998717037033
62,0.2686654710496431,0.0017384922888334822,0.42912641087017356,0.20365220154582472,0.06781509777529306,0.5269608708309017,0.42294948980717256,0.017292350446790068,0.20525578581331355,0.49705157586495435,0.09678980500270454,0.00978053106401766,0.583234223802526,0.012834340883757192,0.2829237094050592,0.16701501795365592,0.10904910423582734,0.0,0.0,0.0006577359345886282,1.0,0.18406944437214934,0.30338616581309474,0.1285372831126657,0.04164363238725761
63,0.23903688384042834,0.003438369809924727,0.4559098997475253,0.16415241256665486,0.11640027814812783,0.663789257500968,0.37685817308157105,0.03085314625990487,0.1860109392397923,0.3894541029130123,0.1700630795142716,0.00621429072770193,0.6213678939834657,0.02529603797131802,0.4318812105076308,0.22664465062357372,0.13134433710018462,0.0,0.0,0.00045914060179064425,0.8166445018735098,0.21255636854069762,0.3375969430751964,0.11080963297930477,0.036562877985102035
64,0.34417763263509527,0.005261510136872782,0.1348113170057511,0.21745351236748223,0.19509657456857646,0.5671115833615734,0.6516698173613976,0.030898756677123187,0.4395790089590046,0.03659150461740942,0.5722659365083335,0.009140369691361701,0.13202464001341419,0.09206034404322876,0.3837417866511322,0.2770686180457709,0.07015288300985494,0.0015464379293578755,0.0026899998082357086,0.006229830455976695,0.49963138154272824,0.2540344713826995,0.41430232450149146,0.10184964599985179,0.06499999311392661
